# omega_b	omega_cdm	h	ln10^{10}A_s	n_s	tau_reio	delta_Neff_drmd	f_idm_drmd	log10z_stop
0.02259361	0.1295878	0.7008253	3.053966	0.9601534	0.05982189	0.4881738	0.7188548	3.238407
0.02272813	0.1269473	0.7053135	3.059332	0.969219	0.06585254	0.4527861	0.7199853	3.2406
0.02279282	0.1267393	0.7068328	3.039966	0.971281	0.05986455	0.4170767	0.7209494	3.272381
0.022719959	0.1259288	0.709509	3.054889	0.9729016	0.06603314	0.4477839	0.726463	3.249975
0.02266642	0.125168	0.7100442	3.030674	0.9717617	0.05370165	0.4361002	0.6937295	3.23592
0.022652289	0.1248073	0.7122549	3.024921	0.9768978	0.05316695	0.4502624	0.7159698	3.218276
0.02249731	0.1257304	0.7059772	3.033101	0.9770795	0.06274257	0.4286992	0.7159032	3.195299
0.02275874	0.1245273	0.709764	3.048088	0.9817222	0.06858433	0.4208217	0.7067348	3.092988
0.022979058	0.1249412	0.7084852	3.058608	0.9834733	0.07074455	0.3874015	0.7222497	3.147707
0.022979058	0.1249412	0.7084852	3.058608	0.9834733	0.07074455	0.3874015	0.7222497	3.147707
0.02272898	0.1256341	0.6995098	3.05406	0.9764825	0.06660799	0.3176711	0.7203597	2.986717
0.022618288	0.1293562	0.6826674	3.061383	0.9629102	0.0679622	0.3635574	0.700419	2.949098
0.022700319	0.1313734	0.6806595	3.079428	0.9611265	0.06849392	0.362798	0.7466835	2.940899
0.02278919	0.1310795	0.6877763	3.06499	0.9630775	0.06590483	0.3906652	0.7380245	2.999443
0.02270816	0.1305335	0.6795055	3.045979	0.960576	0.05421436	0.3490696	0.7219148	2.963791
0.02271054	0.1273935	0.692262	2.981175	0.9636958	0.02403919	0.3257763	0.6837042	2.898134
0.022703221	0.1286847	0.6932594	3.045816	0.966415	0.05010313	0.3605914	0.7953376	3.22609
0.02259454	0.127943	0.695159	3.010824	0.9684887	0.0410707	0.3925378	0.7894596	3.312896
0.02261184	0.1289191	0.6949031	3.019585	0.9665346	0.04717426	0.4108636	0.7854246	3.297924
0.022748448	0.128578	0.6996667	3.015565	0.9665787	0.04422896	0.4635316	0.7468741	3.343232
0.02262332	0.1296601	0.7040143	3.010427	0.9669776	0.04278163	0.5068718	0.7358379	3.39065
0.02298034	0.127721	0.7112058	3.04693	0.9759676	0.06317354	0.5065025	0.7300622	3.440099
0.02303161	0.127552	0.7211716	3.046839	0.9769144	0.0615224	0.5553963	0.7191607	3.52254
0.02301835	0.1285961	0.717325	3.038454	0.9723673	0.05806358	0.5771981	0.7320465	3.552261
0.022759149	0.1309454	0.7178074	3.023313	0.967475	0.05097233	0.6264103	0.7378187	3.532758
0.022781601	0.1298523	0.7161247	3.031836	0.973722	0.0637209	0.6375124	0.7597236	3.408516
0.022692809	0.1310726	0.7115602	3.042094	0.974355	0.06844813	0.6195203	0.7332649	3.39718
0.02288798	0.1307553	0.7195328	3.045188	0.9733681	0.07172228	0.684856	0.7395951	3.321505
0.02288798	0.1307553	0.7195328	3.045188	0.9733681	0.07172228	0.684856	0.7395951	3.321505
0.022915758	0.1293919	0.7371915	3.035511	0.9773234	0.06451576	0.7694796	0.759497	3.135601
0.02300393	0.1286721	0.7426578	3.023787	0.9773935	0.05951705	0.7708703	0.7652919	3.176718
0.02295511	0.1289975	0.7356775	3.018904	0.9737295	0.05928371	0.7612947	0.730094	3.243688
0.02273489	0.1317692	0.7278694	3.037307	0.9663793	0.06294935	0.7855448	0.720157	3.253081
0.02278832	0.1320484	0.7232963	3.047182	0.9694682	0.0672313	0.7499573	0.7435473	3.362116
0.0229485	0.1323608	0.7256339	3.054294	0.9712443	0.0679621	0.7423691	0.756585	3.430355
0.02292664	0.1318789	0.7280549	3.076355	0.9667194	0.07393432	0.7365192	0.74548	3.520944
0.022767069	0.1329101	0.7186185	3.110423	0.9636266	0.08990246	0.7490557	0.7412981	3.586722
0.02293247	0.1319981	0.7264387	3.115287	0.9717517	0.09146944	0.7370254	0.7592582	3.638532
0.02297994	0.1330271	0.7239009	3.102842	0.9715182	0.08161573	0.7979132	0.7522535	3.685993
0.02321975	0.1310216	0.7420297	3.069865	0.9722295	0.07328223	0.8250352	0.7729757	3.640362
0.02321975	0.1310216	0.7420297	3.069865	0.9722295	0.07328223	0.8250352	0.7729757	3.640362
0.023230879	0.1299864	0.7531933	3.10011	0.9800135	0.09167744	0.8864143	0.821126	3.670428
0.0233624	0.1288016	0.7570239	3.108133	0.9785772	0.09295819	0.8830243	0.8424516	3.666706
0.02330367	0.1300994	0.7593065	3.108554	0.981303	0.09116425	0.945289	0.824288	3.621567
0.02298885	0.1313205	0.7526144	3.083711	0.9786302	0.08076541	0.9401779	0.8084586	3.674913
0.022898449	0.1328297	0.7431367	3.048832	0.9757346	0.05923937	0.9437693	0.7793758	3.67904
0.02300255	0.1339531	0.7395093	3.076655	0.9770009	0.07112709	0.9305507	0.7806555	3.808702
0.0231405	0.1344866	0.7422471	3.057648	0.9769581	0.06663324	0.9521141	0.7866671	3.772065
0.023344459	0.1337068	0.7451491	3.083536	0.9776721	0.08462331	0.9761186	0.7787328	3.823809
0.023241669	0.138073	0.733312	3.097622	0.9699395	0.08316189	0.9838797	0.8049883	3.771302
0.023021	0.1381275	0.7348364	3.10182	0.9727214	0.09072014	0.9843195	0.7800458	3.750331
0.02329943	0.1366565	0.745987	3.087567	0.976586	0.08561543	1.013384	0.7889463	3.808928
0.02355191	0.1360894	0.7594733	3.063125	0.9742597	0.07413544	1.079993	0.8108826	3.809049
0.023555478	0.1360084	0.7543162	3.048147	0.9770306	0.06668338	1.096191	0.8240113	3.848268
0.02367672	0.133969	0.7628719	3.033543	0.9824118	0.06226879	1.132295	0.8283603	3.827883
0.02315056	0.1294255	0.7225678	3.058996	0.9729702	0.06344432	0.5956806	0.6534929	3.972863
0.02248076	0.1363981	0.7161509	3.093657	0.9728828	0.08843716	0.8144363	0.7782965	3.393739
0.02274343	0.1292567	0.6937568	2.984985	0.9570826	0.04455752	0.4153016	0.7597847	2.592009
0.02354443	0.123019	0.7271098	2.991856	0.975313	0.04329532	0.4348241	0.1149977	4.912423
0.023820618	0.1285563	0.7548839	3.026959	0.9787175	0.06070021	0.8050289	0.5152562	3.830898
0.022804	0.1273885	0.7156747	2.993297	0.9672713	0.02917024	0.4933171	0.0998529	2.61684
0.023589758	0.1422098	0.7746683	3.048407	0.9785326	0.06481062	1.437958	0.4644181	3.011459
0.02327432	0.1288288	0.7289056	3.037272	0.9615431	0.06337912	0.6396456	0.1867567	4.065095
0.02349463	0.1367663	0.781749	3.000592	0.983893	0.05440948	1.281183	0.07484719	3.981413
0.022708299	0.1277588	0.7144878	3.008726	0.9670129	0.04063577	0.5220808	0.9057371	2.951647
0.0229796	0.1378891	0.7586347	2.981943	0.9786498	0.04478007	1.188262	0.932457	3.390087
0.0229796	0.1378891	0.7586347	2.981943	0.9786498	0.04478007	1.188262	0.932457	3.390087
0.023918828	0.1295331	0.7673395	3.070932	0.9803136	0.07904166	0.9351848	0.3564245	2.860623
0.02332662	0.1452476	0.758806	3.021251	0.953529	0.04545903	1.418515	0.560189	4.263811
0.02333407	0.1410208	0.7652393	2.976652	0.9603009	0.03046583	1.338521	0.09666251	3.838251
0.02293148	0.1373875	0.7763497	3.019379	0.988707	0.06141785	1.349208	0.5626987	2.757766
0.022988629	0.1373131	0.7484597	3.045321	0.9631708	0.05698679	1.114155	0.3862969	3.184177
0.02273545	0.1260597	0.7170421	2.984442	0.9653826	0.03040737	0.5437133	0.2256222	2.452901
0.023970708	0.1319034	0.7760891	2.976251	0.9827953	0.03474481	1.076082	0.5487852	3.476145
0.023235468	0.1263825	0.7193972	3.041677	0.972289	0.05783439	0.4672621	0.7524468	3.338766
0.02283955	0.1311087	0.7051175	3.058853	0.9636652	0.0601102	0.5494965	0.7364402	3.498969
0.02291044	0.1285051	0.710137	3.074817	0.9709549	0.06565228	0.5020395	0.7420439	3.228401
0.022934329	0.1238897	0.7056846	3.004693	0.9684299	0.04611028	0.3151194	0.7958232	3.03668
0.02265216	0.136399	0.7076716	2.99072	0.9559588	0.03092559	0.7130906	0.8330035	2.318765
0.02265216	0.136399	0.7076716	2.99072	0.9559588	0.03092559	0.7130906	0.8330035	2.318765
0.02292835	0.1327396	0.7323855	2.978152	0.9742131	0.02632696	0.8383355	0.5995961	2.196947
0.02305617	0.138179	0.7715918	2.98506	0.9783039	0.03846459	1.346642	0.8523368	3.850645
0.023365779	0.1342584	0.7896888	2.999857	0.9901862	0.06040341	1.364098	0.5965905	4.210181
0.023285229	0.1401118	0.761828	3.030427	0.9883102	0.07047261	1.306675	0.7180323	2.495764
0.02230171	0.1292952	0.6796325	3.056178	0.9479151	0.05757829	0.3436593	0.6963113	3.82885
0.022197029	0.1321544	0.683704	2.98078	0.9448926	0.02476606	0.4639659	0.1113257	2.846111
0.02347301	0.1289054	0.765245	3.119738	0.9809599	0.1047203	0.9342858	0.6861725	3.770866
0.023178428	0.1344889	0.7359807	3.11158	0.967797	0.1061	0.8995802	0.7276095	3.741762
0.02377591	0.1386951	0.7739384	3.041471	0.9798778	0.07606203	1.337422	0.2692497	3.96304
0.02381114	0.1390711	0.7955685	2.981381	0.9851188	0.0558873	1.51909	0.1176298	4.35742
0.02332015	0.138113	0.7521227	3.070201	0.9826426	0.08839196	1.14261	0.508901	4.60415
0.02303049	0.1392698	0.7695724	3.06929	0.9701413	0.08987137	1.352606	0.8154478	2.542199
0.023980588	0.1324417	0.7717599	3.071965	0.9780466	0.08077643	1.079114	0.6661809	4.071895
0.022937069	0.1321869	0.7206184	3.025699	0.9618735	0.04873734	0.7139254	0.04202073	2.913173
0.02304807	0.1319612	0.7302517	3.00773	0.9674629	0.05200923	0.7858212	0.1488884	2.627978
0.02323843	0.1275448	0.7216196	3.034779	0.9739245	0.055838	0.564068	0.6656454	3.200562
0.022796618	0.1286993	0.7110071	3.049641	0.96512	0.06295437	0.5535386	0.7854399	3.331398
0.02255381	0.1329136	0.7041204	2.973459	0.9586672	0.02721034	0.6244491	0.7536454	2.790434
0.022198988	0.1329519	0.6910625	3.051384	0.9569637	0.06445208	0.5326893	0.8010732	2.945421
0.0226186	0.1300048	0.7282942	2.997872	0.9668396	0.03569516	0.7681177	0.8382856	3.563822
0.02269421	0.1228378	0.7098761	2.994654	0.9748224	0.03600994	0.3567403	0.8299065	3.347888
0.02277061	0.1229779	0.707334	2.993449	0.9730989	0.03639302	0.3358443	0.8076864	3.354542
0.022903489	0.1233154	0.7118771	3.020658	0.9766231	0.04624154	0.370425	0.8263187	3.412575
0.02273632	0.124112	0.7078445	3.019555	0.977549	0.04714045	0.3762465	0.8178614	3.451846
0.022749769	0.1250786	0.703007	3.033189	0.972382	0.05213656	0.3791059	0.8373759	3.423771
0.022442	0.1253963	0.7003049	3.021488	0.9751901	0.04748181	0.4110038	0.8166735	3.410702
0.022518119	0.1251723	0.7094618	3.009257	0.9728421	0.0409752	0.4484283	0.8233485	3.316906
0.022569338	0.12491	0.7105891	3.02278	0.9737672	0.04871068	0.5016332	0.8154705	3.281006
0.022440791	0.1287022	0.7096563	3.011712	0.9661422	0.04161635	0.5245607	0.7915025	3.189442
0.022521948	0.1291863	0.7102084	3.020465	0.9618945	0.04444849	0.5388234	0.7710371	3.187159
0.022678599	0.1291734	0.7045732	3.041199	0.9592123	0.05235536	0.5184758	0.7389524	3.26353
0.022659639	0.1294916	0.7003708	3.051456	0.9581459	0.0553097	0.4807856	0.7244548	3.281414
0.02265553	0.1295055	0.7020155	3.026125	0.9618543	0.04666459	0.4868919	0.7174848	3.230433
0.02272813	0.1269473	0.7053135	3.059332	0.969219	0.06585254	0.4527861	0.7199853	3.2406
0.02286936	0.1262008	0.707918	3.053549	0.973844	0.06532348	0.4305461	0.7231637	3.247621
0.022719959	0.1259288	0.709509	3.054889	0.9729016	0.06603314	0.4477839	0.726463	3.249975
0.02266642	0.125168	0.7100442	3.030674	0.9717617	0.05370165	0.4361002	0.6937295	3.23592
0.022652289	0.1248073	0.7122549	3.024921	0.9768978	0.05316695	0.4502624	0.7159698	3.218276
0.02245229	0.1258236	0.7061809	3.04363	0.9769627	0.06591056	0.3890572	0.7085915	3.165366
0.022556359	0.1257117	0.7078948	3.048982	0.9803726	0.06806103	0.4021136	0.7153102	3.175251
0.02275874	0.1245273	0.709764	3.048088	0.9817222	0.06858433	0.4208217	0.7067348	3.092988
0.022889659	0.1251918	0.7023669	3.059315	0.9828947	0.06894684	0.342791	0.7343488	3.166058
0.022551779	0.1294485	0.687062	3.055029	0.9607411	0.06321428	0.3962002	0.7034478	2.953998
0.02250249	0.1309794	0.6791397	3.071423	0.9634498	0.06759366	0.3754516	0.7040062	2.913647
0.022540249	0.1305217	0.684333	3.086492	0.9644831	0.07382585	0.3420221	0.6914057	2.959158
0.02278919	0.1310795	0.6877763	3.06499	0.9630775	0.06590483	0.3906652	0.7380245	2.999443
0.022804849	0.1281436	0.6990387	2.994921	0.9637752	0.02809611	0.3839005	0.7323824	2.935573
0.022580039	0.128084	0.6863402	2.975299	0.9620618	0.02170906	0.3612826	0.699719	2.90689
0.02271862	0.1299135	0.6899588	3.020339	0.9677627	0.04045903	0.4076571	0.7803429	3.19469
0.02252995	0.1285461	0.6886233	3.010043	0.9659333	0.03780066	0.3976213	0.7991307	3.236726
0.02269628	0.1282882	0.6994788	3.006086	0.9668192	0.04299172	0.4233098	0.7823915	3.340339
0.02273904	0.1280009	0.6991767	3.009554	0.9676257	0.0427992	0.4178367	0.7600909	3.321012
0.02262332	0.1296601	0.7040143	3.010427	0.9669776	0.04278163	0.5068718	0.7358379	3.39065
0.02295592	0.1281571	0.7127715	3.026384	0.974371	0.05267988	0.4981947	0.7169039	3.428981
0.022994319	0.1270153	0.7196719	3.035577	0.9765322	0.05820111	0.5527082	0.7173536	3.512175
0.02301835	0.1285961	0.717325	3.038454	0.9723673	0.05806358	0.5771981	0.7320465	3.552261
0.02285168	0.1307704	0.7205579	3.036916	0.9726878	0.05977524	0.6526638	0.7468569	3.491158
0.02271522	0.1310033	0.7173608	3.053751	0.9733219	0.07278733	0.6573773	0.7489097	3.430168
0.022781538	0.1305519	0.7119279	3.057821	0.9749283	0.07590523	0.5940185	0.7422218	3.377688
0.022781538	0.1305519	0.7119279	3.057821	0.9749283	0.07590523	0.5940185	0.7422218	3.377688
0.02300604	0.1297602	0.7299142	3.064137	0.976464	0.07984522	0.7125469	0.7520595	3.317208
0.022982609	0.1287155	0.7394295	3.037828	0.9778915	0.06603097	0.7685694	0.7670633	3.162173
0.02298998	0.1283947	0.7407966	3.029977	0.9742097	0.06338915	0.7659141	0.7571276	3.244938
0.02298998	0.1283947	0.7407966	3.029977	0.9742097	0.06338915	0.7659141	0.7571276	3.244938
0.02273489	0.1317692	0.7278694	3.037307	0.9663793	0.06294935	0.7855448	0.720157	3.253081
0.022894608	0.1307178	0.7227145	3.058766	0.973606	0.07318206	0.6826409	0.7362916	3.421752
0.022910869	0.1319204	0.7297759	3.061043	0.9706222	0.06984654	0.7958844	0.7639343	3.448825
0.02300036	0.1317422	0.7324737	3.075516	0.9694343	0.07341199	0.7860835	0.7545039	3.436185
0.02269562	0.1336936	0.722822	3.107697	0.9637784	0.08737055	0.7893054	0.7459941	3.543853
0.02290077	0.1330045	0.7262356	3.107715	0.9708614	0.08828634	0.7644752	0.7589807	3.632831
0.02299423	0.1326985	0.7302505	3.107714	0.9723732	0.08691722	0.7945851	0.7296078	3.689185
0.023229599	0.1317666	0.7331791	3.069513	0.9728062	0.07106819	0.7807047	0.7634537	3.629493
0.0232894	0.1300948	0.7529739	3.074338	0.9733563	0.07817282	0.8814401	0.8162467	3.649104
0.0234485	0.1298022	0.7551687	3.08338	0.9782172	0.08255567	0.9034599	0.8153012	3.69967
0.02339585	0.1290245	0.7567621	3.109766	0.9820373	0.09232297	0.9118047	0.827765	3.679328
0.02330367	0.1300994	0.7593065	3.108554	0.981303	0.09116425	0.945289	0.824288	3.621567
0.02293258	0.1324217	0.7374186	3.049735	0.9812066	0.0635711	0.9084734	0.7683274	3.697514
0.02290457	0.1334642	0.7443957	3.05683	0.9771768	0.06149858	0.9357572	0.7786225	3.732342
0.023043688	0.1334903	0.7342376	3.059136	0.9780203	0.06735178	0.9163064	0.7854424	3.867179
0.023104068	0.1349969	0.7374202	3.083561	0.9751411	0.07631382	0.9392303	0.7853898	3.798488
0.023319371	0.1347165	0.7435181	3.079319	0.9758044	0.07988367	0.9423778	0.783581	3.771769
0.023124589	0.1381888	0.732886	3.097152	0.9709981	0.08482964	0.9578689	0.794627	3.850695
0.02316179	0.1388488	0.7243521	3.094468	0.9699588	0.08294084	0.9514897	0.8040882	3.803495
0.023437431	0.1372722	0.7516656	3.079872	0.9735324	0.07903745	1.064505	0.7990718	3.81607
0.02357861	0.1365346	0.755901	3.078103	0.9729186	0.08088857	1.085824	0.8111987	3.839974
0.0236028	0.1355015	0.7543384	3.056471	0.9760085	0.07310847	1.070955	0.8122766	3.900657
0.02373254	0.1334673	0.7655308	3.051964	0.983412	0.07025469	1.090369	0.8246326	3.80428
0.02363079	0.133282	0.7619858	3.04068	0.9842059	0.06647018	1.046713	0.8052992	3.845533
0.022738079	0.1348625	0.7042009	2.985173	0.9505922	0.04486051	0.6680708	0.5806399	2.566286
0.022593219	0.1212293	0.6752584	2.986599	0.9488749	0.0358789	0.01682603	0.2082247	2.249949
0.0238786	0.1373622	0.7573534	2.945698	0.9660433	0.01975645	1.099209	0.4513076	4.130573
0.02308016	0.1339692	0.7473363	2.946176	0.967665	0.02524141	0.9634121	0.8832373	2.226445
0.0239644	0.1319304	0.784503	2.998032	0.992634	0.04643413	1.112181	0.500421	4.204649
0.02342792	0.1438751	0.7805595	3.008331	0.9773251	0.04782807	1.527352	0.4898823	2.723041
0.02327432	0.1288288	0.7289056	3.037272	0.9615431	0.06337912	0.6396456	0.1867567	4.065095
0.0231362	0.1409049	0.7520132	3.010473	0.9781543	0.04269098	1.193816	0.01045488	4.056505
0.02277824	0.1268517	0.7225641	3.011517	0.9826941	0.05129767	0.5635496	0.76195	3.609131
0.022636909	0.1222133	0.6818581	3.038221	0.9679645	0.05941861	0.1235444	0.3737262	3.916528
0.022042291	0.1269269	0.6993419	3.028587	0.9569956	0.05669692	0.4668729	0.4083579	3.355149
0.02241545	0.1288184	0.6814782	3.087131	0.9503041	0.06896167	0.2859089	0.4901471	3.416124
0.023469592	0.1372647	0.7282024	3.068461	0.9573914	0.05885511	0.8995659	0.6688615	4.819641
0.022618629	0.1299196	0.7401517	3.030148	0.9770013	0.05369771	0.8201449	0.2882514	2.816761
0.022971448	0.1319631	0.7738545	3.0545	0.978195	0.07577461	1.169046	0.4304598	3.856336
0.022742268	0.1351607	0.7479783	3.020036	0.9602869	0.04869009	1.074684	0.32464	4.009127
0.0226014	0.1245701	0.6994542	3.003458	0.9571464	0.03679956	0.3433422	0.1365198	2.48629
0.023014499	0.121533	0.7322915	2.952206	0.980272	0.02341042	0.47717	0.09827278	3.37834
0.023373041	0.1291217	0.7481741	3.127465	0.9763305	0.0996274	0.7794112	0.7153523	4.098103
0.02291625	0.1315253	0.7158808	3.059774	0.9694862	0.06734188	0.6399065	0.7065511	3.092827
0.022644209	0.1207999	0.6833057	3.035892	0.971656	0.05146392	0.07285272	0.4475971	4.146495
0.023114009	0.1284713	0.7202491	3.023508	0.9648457	0.05302396	0.555356	0.6543087	3.431609
0.022824358	0.1266626	0.7048877	3.021968	0.9690579	0.05059264	0.3674277	0.8700469	2.70698
0.022815028	0.1222568	0.6930011	3.090791	0.9593268	0.07390813	0.1667529	0.8475202	3.343496
0.02292835	0.1327396	0.7323855	2.978152	0.9742131	0.02632696	0.8383355	0.5995961	2.196947
0.0233857	0.1349416	0.7617571	2.994237	0.9807907	0.04160672	1.162479	0.301047	2.90882
0.022775399	0.1346567	0.7657769	2.9625	0.984086	0.03456527	1.230749	0.587129	3.95793
0.02393382	0.1341697	0.8222801	3.056664	1.007676	0.09859609	1.589432	0.7729751	2.554095
0.02230171	0.1292952	0.6796325	3.056178	0.9479151	0.05757829	0.3436593	0.6963113	3.82885
0.02230171	0.1292952	0.6796325	3.056178	0.9479151	0.05757829	0.3436593	0.6963113	3.82885
0.022739278	0.1335045	0.7075589	2.969679	0.969674	0.02148472	0.667631	0.560922	2.576556
0.02338343	0.1339258	0.766973	3.093667	0.9765854	0.1034585	1.127359	0.5580345	4.668873
0.02312433	0.130981	0.745716	3.038306	0.9736913	0.07545852	0.9293436	0.08098499	3.816022
0.023361508	0.1436154	0.7710972	3.005209	0.9756524	0.05375815	1.498656	0.09769293	2.89778
0.02334025	0.1370395	0.7466916	3.05462	0.9810221	0.07650735	1.085042	0.03284781	4.181616
0.02307502	0.1330067	0.740865	2.995155	0.9659403	0.05356368	0.8980547	0.92212	3.565315
0.02303049	0.1392698	0.7695724	3.06929	0.9701413	0.08987137	1.352606	0.8154478	2.542199
0.023862928	0.1354065	0.7605531	3.077957	0.9706361	0.07992785	1.079499	0.8128471	3.516262
0.02322037	0.1248968	0.7406568	3.04633	0.9774332	0.06762911	0.6295405	0.8701226	2.893688
0.02339089	0.1305613	0.7473362	3.03033	0.9725652	0.05308659	0.8459741	0.8972558	3.189238
0.02312151	0.1262785	0.7259565	3.014928	0.9728513	0.04714376	0.5739509	0.8438177	3.43269
0.022477118	0.1306501	0.7029881	2.978324	0.9574286	0.02676769	0.5325058	0.6531968	2.619692
0.021624159	0.1273443	0.6383913	3.039631	0.9268554	0.04434571	0.009283805	0.9457393	4.703951
0.0226186	0.1300048	0.7282942	2.997872	0.9668396	0.03569516	0.7681177	0.8382856	3.563822
0.02267873	0.1338914	0.7287382	2.966814	0.9656505	0.02431026	0.856975	0.5341232	2.527284
0.02277061	0.1229779	0.707334	2.993449	0.9730989	0.03639302	0.3358443	0.8076864	3.354542
0.022900399	0.1223888	0.7169465	3.01861	0.9774346	0.04804733	0.3702813	0.8537376	3.448221
0.022903489	0.1233154	0.7118771	3.020658	0.9766231	0.04624154	0.370425	0.8263187	3.412575
0.02273632	0.124112	0.7078445	3.019555	0.977549	0.04714045	0.3762465	0.8178614	3.451846
0.02253587	0.1252788	0.6970765	3.032608	0.9760254	0.05422264	0.3811812	0.813439	3.425555
0.02241342	0.1253876	0.7079836	3.02797	0.9758641	0.04864741	0.389969	0.8219067	3.372374
0.022411449	0.1251669	0.7073338	3.015858	0.9724875	0.0434915	0.4063601	0.8263652	3.339819
0.02255402	0.125358	0.7090102	3.014725	0.9744943	0.04399981	0.4796244	0.8194744	3.249442
0.02240205	0.1290067	0.7101057	3.01433	0.9638294	0.04343134	0.5519316	0.7884565	3.214035
0.02240205	0.1290067	0.7101057	3.01433	0.9638294	0.04343134	0.5519316	0.7884565	3.214035
0.022678599	0.1291734	0.7045732	3.041199	0.9592123	0.05235536	0.5184758	0.7389524	3.26353
0.02256942	0.1298575	0.7031307	3.058948	0.9569152	0.0568739	0.4909745	0.7275513	3.290692
0.02265553	0.1295055	0.7020155	3.026125	0.9618543	0.04666459	0.4868919	0.7174848	3.230433
0.022642	0.1275665	0.7067942	3.031884	0.9650659	0.0523182	0.4783781	0.7150122	3.274823
0.02279282	0.1267393	0.7068328	3.039966	0.971281	0.05986455	0.4170767	0.7209494	3.272381
0.022719668	0.1266367	0.7056506	3.043524	0.9706679	0.05801546	0.4485735	0.7199649	3.24557
0.022719668	0.1266367	0.7056506	3.043524	0.9706679	0.05801546	0.4485735	0.7199649	3.24557
0.02265667	0.125092	0.7139929	3.043375	0.9750437	0.06600728	0.4453669	0.7147107	3.215185
0.022641448	0.1255308	0.7099693	3.046286	0.9756938	0.06668172	0.4582911	0.7173593	3.230251
0.022645699	0.1242293	0.7078091	3.056791	0.9829415	0.07036834	0.4076779	0.7182007	3.14119
0.022898681	0.1240633	0.7117774	3.050753	0.9841487	0.06851749	0.3953452	0.7124839	3.136546
